"Dispositivo","Origem: Latitude","Origem: Longitude","Destino: Latitude","Destino: Longitude","Velocidade","eIRI","eIRI_SD","Qualidade","Coeficiente de Variância"
"044b8ab9e7bc8d62","-38.511301","-12.597594","-38.511632","-12.597404","150.3699","0.7739251125197909","2.5938284397125244","Excelente","1.6703732"
"044b8ab9e7bc8d62","-38.511632","-12.597404","-38.511944","-12.59719","150.08998","19.54987012586681","2.6644515991210938","Excelente","1.6356533"
"044b8ab9e7bc8d62","-38.511944","-12.59719","-38.512252","-12.596963","150.48315","5.661844494676459","3.758650541305542","Excelente","1.6336432"
"044b8ab9e7bc8d62","-38.512252","-12.596963","-38.51256","-12.596735","151.06088","4.646464420857838","3.27786922454834","Excelente","1.6605188"
"044b8ab9e7bc8d62","-38.51256","-12.596735","-38.512869","-12.596507","151.17014","2.2565953604958837","2.56178879737854","Excelente","1.664419"
"044b8ab9e7bc8d62","-38.512869","-12.596507","-38.513177","-12.596278","151.23015","5.186756162379098","3.7836132049560547","Excelente","1.6890031"
"044b8ab9e7bc8d62","-38.513177","-12.596278","-38.513486","-12.59605","151.38972","9.929988331950495","3.238083839416504","Excelente","1.6701035"
"044b8ab9e7bc8d62","-38.513486","-12.59605","-38.513798","-12.595819","152.79555","2.61969223172935","2.578472852706909","Excelente","1.5574445"
"044b8ab9e7bc8d62","-38.513798","-12.595819","-38.514115","-12.595585","155.02972","1.3088934454629608","2.8627047538757324","Excelente","1.7073568"
"044b8ab9e7bc8d62","-38.514115","-12.595585","-38.514437","-12.595347","157.54247","2.259278791241227","2.10623836517334","Excelente","1.5933678"
"044b8ab9e7bc8d62","-38.514437","-12.595347","-38.514761","-12.595107","158.91982","4.051765042921846","2.7186782360076904","Excelente","1.7053561"
"044b8ab9e7bc8d62","-38.514761","-12.595107","-38.515093","-12.594861","162.65353","5.432528560943666","2.673126459121704","Média","1.6009636"
"044b8ab9e7bc8d62","-38.515093","-12.594861","-38.515428","-12.594613","163.93307","9.180152338995903","3.201880693435669","Média","1.6789211"
"044b8ab9e7bc8d62","-38.515428","-12.594613","-38.515761","-12.594367","163.13388","2.632551053588107","3.42919659614563","Média","1.7059137"
"044b8ab9e7bc8d62","-38.515761","-12.594367","-38.516093","-12.594122","162.60739","9.71774636226167","3.3837032318115234","Média","1.6704723"
"044b8ab9e7bc8d62","-38.516093","-12.594122","-38.51643","-12.593872","165.19858","2.4128315998487726","2.9292542934417725","Média","1.6501796"
"044b8ab9e7bc8d62","-38.51643","-12.593872","-38.51677","-12.593621","166.42078","2.482377503727918","2.265336036682129","Média","1.6693633"
"044b8ab9e7bc8d62","-38.51677","-12.593621","-38.517113","-12.593367","167.94029","3.8922504916637632","3.190572500228882","Ruim","1.7285836"
"044b8ab9e7bc8d62","-38.517113","-12.593367","-38.517455","-12.593114","167.90999","5.789723628963373","3.40822696685791","Ruim","1.7195272"
"044b8ab9e7bc8d62","-38.517455","-12.593114","-38.517799","-12.592859","168.21332","4.969893041198836","2.88269305229187","Ruim","1.709859"
"044b8ab9e7bc8d62","-38.517799","-12.592859","-38.518141","-12.592607","167.19691","1.3257006341191118","4.94399881362915","Ruim","1.7192608"
"044b8ab9e7bc8d62","-38.518141","-12.592607","-38.518472","-12.592362","161.90286","11.621779276514024","3.7921252250671387","Média","1.5679681"
"044b8ab9e7bc8d62","-38.518472","-12.592362","-38.518798","-12.592121","159.79152","1.1717938282540676","5.183534145355225","Excelente","1.7611636"
"044b8ab9e7bc8d62","-38.518798","-12.592121","-38.519129","-12.591876","162.2659","0.9681293091323453","4.328534126281738","Ruim","1.7441498"
"044b8ab9e7bc8d62","-38.519129","-12.591876","-38.519461","-12.59163","162.60605","2.945818573273487","2.021372079849243","Média","1.5840634"
"044b8ab9e7bc8d62","-38.519461","-12.59163","-38.519789","-12.591388","160.38152","0.4489414142471892","3.043644905090332","Média","1.6210477"
"044b8ab9e7bc8d62","-38.519789","-12.591388","-38.520116","-12.591146","160.28616","0.9593032094656944","2.578287363052368","Média","1.5572954"
"044b8ab9e7bc8d62","-38.520116","-12.591146","-38.520441","-12.590905","159.13297","6.367177003238527","2.99686598777771","Excelente","1.6189153"
"044b8ab9e7bc8d62","-38.520441","-12.590905","-38.520758","-12.590671","155.00172","15.88363978047065","3.512143850326538","Excelente","1.6156961"
"044b8ab9e7bc8d62","-38.520758","-12.590671","-38.521064","-12.590445","150.2253","31.471248692085876","3.961146116256714","Excelente","1.6121203"
"044b8ab9e7bc8d62","-38.521064","-12.590445","-38.521368","-12.59022","148.36674","13.575395027067266","3.3828389644622803","Média","1.578354"
"044b8ab9e7bc8d62","-38.521368","-12.59022","-38.521667","-12.589999","146.72668","2.788275457204628","2.8912410736083984","Média","1.6026309"
"044b8ab9e7bc8d62","-38.521667","-12.589999","-38.521962","-12.589781","144.23157","11.982066521091365","3.377920150756836","Média","1.6784137"
"044b8ab9e7bc8d62","-38.521962","-12.589781","-38.522258","-12.589562","145.15195","0.9254118028647227","2.8509390354156494","Ruim","1.702063"
"044b8ab9e7bc8d62","-38.522258","-12.589562","-38.522553","-12.589343","144.685","15.401895790309526","3.278496742248535","Média","1.643938"
"044b8ab9e7bc8d62","-38.522553","-12.589343","-38.522849","-12.589124","145.04703","6.632415108604409","2.758206605911255","Média","1.6088159"
"044b8ab9e7bc8d62","-38.522849","-12.589124","-38.523154","-12.588899","149.1813","13.48510398268431","2.863981008529663","Média","1.6574613"
"044b8ab9e7bc8d62","-38.523154","-12.588899","-38.523469","-12.588666","154.38715","7.924145126803767","3.0850372314453125","Excelente","1.6237272"
"044b8ab9e7bc8d62","-38.523469","-12.588666","-38.523788","-12.58843","156.1561","6.496079917951875","5.140517234802246","Excelente","1.6244199"
"044b8ab9e7bc8d62","-38.523788","-12.58843","-38.524112","-12.58819","158.45993","15.996682039759408","4.756063461303711","Excelente","1.7643265"
"044b8ab9e7bc8d62","-38.524112","-12.58819","-38.524441","-12.587947","161.52539","6.353934300174008","3.0217602252960205","Média","1.6254824"
"044b8ab9e7bc8d62","-38.524441","-12.587947","-38.524775","-12.587699","163.43658","1.5283663286522542","2.1059482097625732","Boa","1.5082749"
"044b8ab9e7bc8d62","-38.524775","-12.587699","-38.525115","-12.587446","166.90689","0.6779519440098952","3.019604444503784","Média","1.675592"
"044b8ab9e7bc8d62","-38.525115","-12.587446","-38.525457","-12.587192","167.6545","0.9659395895906779","2.0199620723724365","Média","1.5744684"
"044b8ab9e7bc8d62","-38.525457","-12.587192","-38.525799","-12.586939","167.53911","4.119133422822158","2.366755247116089","Boa","1.5052072"
"044b8ab9e7bc8d62","-38.525799","-12.586939","-38.526138","-12.586687","166.50992","5.823284749920125","2.151754856109619","Média","1.5831164"
"044b8ab9e7bc8d62","-38.526138","-12.586687","-38.526478","-12.586434","166.4353","3.6901560956472137","2.170836925506592","Média","1.6678593"
"044b8ab9e7bc8d62","-38.526478","-12.586434","-38.526822","-12.586179","168.58084","3.3945507656105547","2.246005058288574","Ruim","1.7684429"
"044b8ab9e7bc8d62","-38.526822","-12.586179","-38.527171","-12.585919","171.5207","1.4469297141096278","2.1377549171447754","Ruim","1.6800146"
"044b8ab9e7bc8d62","-38.527171","-12.585919","-38.527527","-12.585655","175.0443","0.3324849422660595","2.2449874877929688","Ruim","1.7124103"
"044b8ab9e7bc8d62","-38.527527","-12.585655","-38.527888","-12.585387","176.97058","5.856517401402641","2.2045252323150635","Ruim","1.6919822"
"044b8ab9e7bc8d62","-38.527888","-12.585387","-38.52825","-12.585118","177.56004","3.571005797859738","2.4555881023406982","Média","1.6215944"
"044b8ab9e7bc8d62","-38.52825","-12.585118","-38.528617","-12.584845","179.77507","4.456187981965622","2.264742612838745","Péssima","1.7573878"
"044b8ab9e7bc8d62","-38.528617","-12.584845","-38.528985","-12.584572","180.57837","0.6426876906307843","2.3264245986938477","Ruim","1.5936307"
"044b8ab9e7bc8d62","-38.528985","-12.584572","-38.529356","-12.584296","182.01459","14.994562480189893","2.6202001571655273","Ruim","1.6861867"
"044b8ab9e7bc8d62","-38.529356","-12.584296","-38.529916","-12.58388","275.09882","6.514901087545254","2.3791537284851074","Boa","1.615935"
"044b8ab9e7bc8d62","-38.529916","-12.58388","-38.530283","-12.583608","179.7454","5.2518421784813505","2.314554452896118","Média","1.6535113"
"044b8ab9e7bc8d62","-38.530283","-12.583608","-38.530644","-12.58334","176.8026","1.7797753581747642","2.533397912979126","Média","1.6593271"
"044b8ab9e7bc8d62","-38.530644","-12.58334","-38.531003","-12.583073","175.97534","1.391325319204953","2.6001224517822266","Média","1.640535"
"044b8ab9e7bc8d62","-38.531003","-12.583073","-38.53136","-12.582808","175.19547","4.76833577513864","2.9740359783172607","Boa","1.5026504"
"044b8ab9e7bc8d62","-38.53136","-12.582808","-38.531717","-12.582543","175.14938","2.1360699394098623","2.2912864685058594","Boa","1.4818139"
"044b8ab9e7bc8d62","-38.531717","-12.582543","-38.532248","-12.582148","130.36148","11.806214275421254","3.1365292072296143","Boa","1.5733557"
"044b8ab9e7bc8d62","-38.532248","-12.582148","-38.532599","-12.581888","171.99863","18.095323715541706","2.990121364593506","Ruim","1.6746868"
"044b8ab9e7bc8d62","-38.532599","-12.581888","-38.532946","-12.58163","170.25227","2.4091036659796146","2.8735086917877197","Boa","1.5505545"
"044b8ab9e7bc8d62","-38.532946","-12.58163","-38.533294","-12.581371","170.7202","9.434339357601665","3.0949087142944336","Ruim","1.7409786"
"044b8ab9e7bc8d62","-38.533294","-12.581371","-38.533641","-12.581114","169.94456","2.404025714682296","2.2221486568450928","Média","1.5629821"
"044b8ab9e7bc8d62","-38.533641","-12.581114","-38.533987","-12.580857","169.54457","7.726776469597623","2.7201781272888184","Média","1.6802274"
"044b8ab9e7bc8d62","-38.533987","-12.580857","-38.534333","-12.5806","170.12357","6.928688070936922","2.472367525100708","Ruim","1.6649215"
"044b8ab9e7bc8d62","-38.534333","-12.5806","-38.534678","-12.580343","169.06944","0.6383077038414351","2.1032283306121826","Média","1.612258"
"044b8ab9e7bc8d62","-38.534678","-12.580343","-38.535019","-12.58009","166.97325","0.6884554480040053","2.117151975631714","Média","1.6919546"
"044b8ab9e7bc8d62","-38.535019","-12.58009","-38.535357","-12.579839","165.93127","3.204048741831694","2.0988001823425293","Média","1.5967603"
"044b8ab9e7bc8d62","-38.535357","-12.579839","-38.535694","-12.579589","165.41101","7.258714086106687","2.7398579120635986","Média","1.5666784"
"044b8ab9e7bc8d62","-38.535694","-12.579589","-38.536198","-12.579215","246.87268","5.178568455837561","2.220762014389038","Péssima","1.7395092"
"044b8ab9e7bc8d62","-38.536198","-12.579215","-38.536703","-12.578839","247.61345","1.6162784315949323","2.2268834114074707","Média","1.5715864"
"044b8ab9e7bc8d62","-38.536703","-12.578839","-38.537211","-12.578462","249.26132","9.701410785319325","2.2843985557556152","Média","1.6165351"
"044b8ab9e7bc8d62","-38.537211","-12.578462","-38.537723","-12.578082","251.50446","0.2594449330675726","2.4609107971191406","Média","1.6417416"
"044b8ab9e7bc8d62","-38.537723","-12.578082","-38.53824","-12.577699","252.97333","14.99487931015168","2.6946463584899902","Média","1.6272238"
"044b8ab9e7bc8d62","-38.53824","-12.577699","-38.538753","-12.577318","251.68869","13.089951878420282","2.4273440837860107","Média","1.6624871"
"044b8ab9e7bc8d62","-38.538753","-12.577318","-38.539095","-12.577065","167.46329","7.211406659707453","2.0407207012176514","Média","1.5817081"
"044b8ab9e7bc8d62","-38.539095","-12.577065","-38.539445","-12.576824","166.49512","8.280285230068683","2.635493278503418","Ruim","1.712612"
"044b8ab9e7bc8d62","-38.539445","-12.576824","-38.539791","-12.576588","165.12997","0.30531003962586883","1.8654381036758423","Média","1.5494369"
"044b8ab9e7bc8d62","-38.539791","-12.576588","-38.540132","-12.576355","162.80702","8.423235487442055","2.3155415058135986","Ruim","1.7433724"
"044b8ab9e7bc8d62","-38.540132","-12.576355","-38.540467","-12.576126","159.6073","0.1706517435861144","2.147549629211426","Excelente","1.482613"
"044b8ab9e7bc8d62","-38.540467","-12.576126","-38.540797","-12.5759","157.523","4.953281289040446","2.038743734359741","Excelente","1.7136213"
"044b8ab9e7bc8d62","-38.540771","-12.575863","-38.541115","-12.575672","155.61429","1.6174661138284774","2.036773204803467","Excelente","1.6167837"
"044b8ab9e7bc8d62","-38.541115","-12.575672","-38.541441","-12.575446","153.63708","0.6309991726043368","2.3159050941467285","Excelente","1.7565469"
"044b8ab9e7bc8d62","-38.541441","-12.575446","-38.541746","-12.575219","150.02406","0.2198160299444744","1.6081026792526245","Excelente","1.6431502"
"044b8ab9e7bc8d62","-38.541746","-12.575219","-38.54204","-12.575","144.34921","0.23280828531188846","2.1081321239471436","Ruim","1.7081501"
"044b8ab9e7bc8d62","-38.54204","-12.575","-38.54232","-12.574791","137.62477","4.066209433578119","2.3507139682769775","Ruim","1.8135458"
"044b8ab9e7bc8d62","-38.54232","-12.574791","-38.542594","-12.574587","134.06592","14.45522793161308","2.02138614654541","Média","1.6582487"
"044b8ab9e7bc8d62","-38.542594","-12.574587","-38.542869","-12.574382","135.69565","1.2288056496735877","2.1661996841430664","Ruim","1.7921933"
"044b8ab9e7bc8d62","-38.542869","-12.574382","-38.543151","-12.574172","138.0273","2.242297799757978","1.7485588788986206","Média","1.6503346"
"044b8ab9e7bc8d62","-38.543151","-12.574172","-38.543444","-12.573954","143.83223","6.264835823175283","2.3546934127807617","Média","1.6439214"
"044b8ab9e7bc8d62","-38.543444","-12.573954","-38.543746","-12.573728","148.65576","8.219353884912847","2.922532558441162","Média","1.6631439"
"044b8ab9e7bc8d62","-38.543746","-12.573728","-38.544054","-12.573499","151.1757","4.6783309231681285","2.441094398498535","Excelente","1.6373357"
"044b8ab9e7bc8d62","-38.544054","-12.573499","-38.544364","-12.573268","151.9469","2.9645942002711374","2.4090287685394287","Excelente","1.5449297"
"044b8ab9e7bc8d62","-38.544364","-12.573268","-38.544672","-12.573039","151.17624","2.6576749404737225","3.493279218673706","Excelente","1.7358019"
"044b8ab9e7bc8d62","-38.544672","-12.573039","-38.544982","-12.572808","152.5364","2.180393063864159","2.2464652061462402","Excelente","1.5418689"
"044b8ab9e7bc8d62","-38.544982","-12.572808","-38.545297","-12.572573","154.84808","1.0257849194066313","2.2227394580841064","Excelente","1.587012"
"044b8ab9e7bc8d62","-38.545297","-12.572573","-38.545783","-12.572211","238.14006","8.128943312563432","2.4572300910949707","Boa","1.597398"
"044b8ab9e7bc8d62","-38.545783","-12.572211","-38.546113","-12.571965","162.39145","7.872866185724274","2.2135705947875977","Média","1.5939903"
"044b8ab9e7bc8d62","-38.546113","-12.571965","-38.546447","-12.571716","163.50204","1.5095224537272045","2.328674793243408","Média","1.6825324"
"044b8ab9e7bc8d62","-38.546447","-12.571716","-38.546781","-12.571467","164.68666","5.413126418648865","2.532465934753418","Média","1.6387868"
"044b8ab9e7bc8d62","-38.546781","-12.571467","-38.547116","-12.571218","164.24754","3.4237589368537495","2.546811819076538","Média","1.5593404"
"044b8ab9e7bc8d62","-38.547116","-12.571218","-38.547452","-12.570967","164.91992","3.5049472222966864","2.2110073566436768","Média","1.6016383"
"044b8ab9e7bc8d62","-38.547452","-12.570967","-38.54779","-12.570716","165.94911","6.808946355098221","2.3711462020874023","Média","1.5612473"
"044b8ab9e7bc8d62","-38.54779","-12.570716","-38.548132","-12.570461","167.88225","3.651142108894238","2.1084256172180176","Média","1.6405"
"044b8ab9e7bc8d62","-38.548132","-12.570461","-38.548476","-12.570205","168.82353","2.5751902351346447","2.0159480571746826","Boa","1.4957436"
"044b8ab9e7bc8d62","-38.548476","-12.570205","-38.548989","-12.569822","252.13295","3.7627957526642306","2.429140329360962","Média","1.6613455"
"044b8ab9e7bc8d62","-38.548989","-12.569822","-38.54933","-12.569568","167.49847","7.8485824499801975","2.1269967555999756","Boa","1.5128336"
"044b8ab9e7bc8d62","-38.54933","-12.569568","-38.549669","-12.569315","166.39705","3.3116155029885093","2.4104714393615723","Ruim","1.7306491"
"044b8ab9e7bc8d62","-38.549669","-12.569315","-38.550008","-12.569063","166.51653","2.6581234470068957","2.667322874069214","Ruim","1.7731271"
"044b8ab9e7bc8d62","-38.550008","-12.569063","-38.550351","-12.568808","167.93408","4.1097063879943","2.2706563472747803","Média","1.6267962"
"044b8ab9e7bc8d62","-38.550351","-12.568808","-38.550697","-12.56855","170.29956","4.291008382751166","3.244481325149536","Péssima","1.7905535"
"044b8ab9e7bc8d62","-38.550697","-12.56855","-38.551047","-12.568289","171.90535","4.075167280600486","2.6989872455596924","Ruim","1.6940947"
"044b8ab9e7bc8d62","-38.551047","-12.568289","-38.551398","-12.568027","172.43149","1.2418865684205633","2.810101270675659","Boa","1.5408645"
"044b8ab9e7bc8d62","-38.551398","-12.568027","-38.551749","-12.567766","172.30336","1.5254637996106828","1.9906625747680664","Excelente","1.3681458"
"044b8ab9e7bc8d62","-38.551749","-12.567766","-38.552098","-12.567506","171.61696","0.16138031560670452","2.469179153442383","Boa","1.5349226"
"044b8ab9e7bc8d62","-38.552098","-12.567506","-38.552444","-12.567248","169.6555","5.5595598489833495","2.0279541015625","Boa","1.4483007"
"044b8ab9e7bc8d62","-38.552444","-12.567248","-38.552786","-12.566993","168.01865","1.2591461926862362","2.18267560005188","Boa","1.4725347"
"044b8ab9e7bc8d62","-38.552786","-12.566993","-38.553127","-12.566739","167.61577","4.305926316218103","2.4161763191223145","Média","1.6905301"
"044b8ab9e7bc8d62","-38.553127","-12.566739","-38.553468","-12.566485","167.12209","3.52717657862861","2.8522369861602783","Média","1.6192948"
"044b8ab9e7bc8d62","-38.553468","-12.566485","-38.553805","-12.566234","165.53906","3.0728585856497346","2.8860702514648438","Ruim","1.7159007"
"044b8ab9e7bc8d62","-38.553805","-12.566234","-38.55414","-12.565984","164.68803","1.346347689819597","2.4166295528411865","Média","1.664811"
"044b8ab9e7bc8d62","-38.55414","-12.565984","-38.554475","-12.565734","164.34811","4.066370515666661","2.6022658348083496","Ruim","1.7139845"
"044b8ab9e7bc8d62","-38.554475","-12.565734","-38.554809","-12.565486","163.82689","1.4699802163294684","3.352452278137207","Média","1.704528"
"044b8ab9e7bc8d62","-38.554809","-12.565486","-38.55514","-12.565239","162.5334","4.332870812725627","2.8154444694519043","Média","1.6712403"
"044b8ab9e7bc8d62","-38.55514","-12.565239","-38.555466","-12.564996","160.57155","6.095096204700299","3.3617796897888184","Ruim","1.7489339"
"044b8ab9e7bc8d62","-38.555466","-12.564996","-38.555789","-12.564756","158.08244","4.294529109479162","2.58721923828125","Excelente","1.6427208"
"044b8ab9e7bc8d62","-38.555789","-12.564756","-38.556109","-12.564517","157.57343","2.0336114646729975","2.3227431774139404","Excelente","1.6723883"
"044b8ab9e7bc8d62","-38.556109","-12.564517","-38.556428","-12.564279","156.51384","1.4042015593113175","3.6457786560058594","Excelente","1.6214759"
"044b8ab9e7bc8d62","-38.556428","-12.564279","-38.556743","-12.564044","154.77547","3.958057615732412","3.1227657794952393","Excelente","1.7386501"
"044b8ab9e7bc8d62","-38.556743","-12.564044","-38.557058","-12.56381","154.61736","2.0875073620766145","2.8195302486419678","Excelente","1.5388768"
"044b8ab9e7bc8d62","-38.557058","-12.56381","-38.557373","-12.563575","154.57385","2.6765113211716263","2.988330602645874","Excelente","1.7491955"
"044b8ab9e7bc8d62","-38.557373","-12.563575","-38.55769","-12.563339","155.73244","5.245522213366127","2.7638397216796875","Excelente","1.5826602"
"044b8ab9e7bc8d62","-38.55769","-12.563339","-38.558011","-12.5631","157.29712","1.231228859146265","1.8361366987228394","Excelente","1.5867804"
"044b8ab9e7bc8d62","-38.558011","-12.5631","-38.558331","-12.562862","157.20605","2.857128340195441","2.363022804260254","Excelente","1.647647"
"044b8ab9e7bc8d62","-38.558331","-12.562862","-38.558648","-12.562625","155.61993","2.934229303681928","2.4381861686706543","Excelente","1.7357091"
"044b8ab9e7bc8d62","-38.558648","-12.562625","-38.558965","-12.562389","155.98827","3.947897053051171","2.048386573791504","Excelente","1.6794828"
"044b8ab9e7bc8d62","-38.558965","-12.562389","-38.559288","-12.562148","158.27713","1.5813256272338467","1.5418283939361572","Excelente","1.5477945"
"044b8ab9e7bc8d62","-38.559288","-12.562148","-38.559612","-12.561907","159.31044","4.8450806732433795","1.6040652990341187","Excelente","1.4778097"
"044b8ab9e7bc8d62","-38.559612","-12.561907","-38.559936","-12.561665","159.32993","0.870595493905251","1.6589884757995605","Excelente","1.4463023"
"044b8ab9e7bc8d62","-38.559936","-12.561665","-38.560261","-12.561423","159.29503","2.9644203327054734","1.62240731716156","Excelente","1.4939618"
"044b8ab9e7bc8d62","-38.560261","-12.561423","-38.560571","-12.561169","158.58942","1.2215415142971071","1.5670206546783447","Excelente","1.4422712"
"044b8ab9e7bc8d62","-38.560584","-12.561183","-38.560904","-12.560945","156.70714","0.700669214108491","1.6731969118118286","Excelente","1.5561591"
"044b8ab9e7bc8d62","-38.560904","-12.560945","-38.56122","-12.560711","155.10806","1.4748632854350865","2.8842270374298096","Excelente","1.6712332"
"044b8ab9e7bc8d62","-38.56122","-12.560711","-38.561534","-12.560478","153.72604","9.11937285299092","2.6572790145874023","Excelente","1.5928935"
"044b8ab9e7bc8d62","-38.561534","-12.560478","-38.561846","-12.560247","153.26334","3.7729861912372615","2.4235875606536865","Excelente","1.6408833"
"044b8ab9e7bc8d62","-38.561846","-12.560247","-38.562319","-12.559896","115.88446","5.386729339344174","1.7835215330123901","Média","1.7229718"
"044b8ab9e7bc8d62","-38.562319","-12.559896","-38.562798","-12.559541","234.69035","12.178342862422207","2.330509901046753","Média","1.6840466"
"044b8ab9e7bc8d62","-38.562798","-12.559541","-38.563118","-12.559303","157.00778","8.570078092157415","2.240845203399658","Excelente","1.6454239"
"044b8ab9e7bc8d62","-38.563118","-12.559303","-38.56344","-12.559065","157.77527","2.446702063447647","2.372008800506592","Excelente","1.6756564"
"044b8ab9e7bc8d62","-38.56344","-12.559065","-38.563761","-12.558827","157.15077","0.7555391257309598","1.9884387254714966","Excelente","1.6820551"
"044b8ab9e7bc8d62","-38.563761","-12.558827","-38.56408","-12.55859","156.26456","14.595776571097545","2.0649261474609375","Excelente","1.6641569"
"044b8ab9e7bc8d62","-38.56408","-12.55859","-38.564398","-12.558354","156.2708","2.52910843563015","2.5097835063934326","Excelente","1.6136605"
"044b8ab9e7bc8d62","-38.564398","-12.558354","-38.564717","-12.558118","156.19904","3.701301831743678","1.981091856956482","Excelente","1.7269558"
"044b8ab9e7bc8d62","-38.564717","-12.558118","-38.565036","-12.557881","156.34042","1.1130491017346915","2.1175055503845215","Excelente","1.6848655"
"044b8ab9e7bc8d62","-38.565036","-12.557881","-38.565355","-12.557645","156.2037","5.202494916876619","2.5084986686706543","Excelente","1.7147382"
"044b8ab9e7bc8d62","-38.565355","-12.557645","-38.565669","-12.557412","154.13043","1.478492002254796","3.7683489322662354","Excelente","1.6821067"
"044b8ab9e7bc8d62","-38.565669","-12.557412","-38.565975","-12.557185","150.18169","5.710252270588751","2.7496755123138428","Excelente","1.5526159"
"044b8ab9e7bc8d62","-38.565975","-12.557185","-38.566283","-12.556956","151.13623","8.044103627226544","1.9641891717910767","Excelente","1.6322988"
"044b8ab9e7bc8d62","-38.566283","-12.556956","-38.566597","-12.556723","153.87976","3.509352243426774","2.28530216217041","Excelente","1.478977"
"044b8ab9e7bc8d62","-38.566597","-12.556723","-38.566917","-12.556486","156.72285","3.9262466749182185","2.1480767726898193","Excelente","1.4428531"
"044b8ab9e7bc8d62","-38.566917","-12.556486","-38.567239","-12.556248","157.54866","1.8165908624948188","2.667041063308716","Excelente","1.7457087"
"044b8ab9e7bc8d62","-38.567239","-12.556248","-38.56756","-12.55601","157.44463","0.6372199689952374","2.485563278198242","Excelente","1.7947856"
"044b8ab9e7bc8d62","-38.56756","-12.55601","-38.567881","-12.555771","157.44633","4.301181926064768","2.6497230529785156","Excelente","1.7102085"
"044b8ab9e7bc8d62","-38.567881","-12.555771","-38.568207","-12.55553","159.5758","5.034228417988243","2.6940343379974365","Excelente","1.7722813"
"044b8ab9e7bc8d62","-38.568207","-12.55553","-38.56854","-12.555283","163.52417","6.329874643395103","1.9069278240203857","Média","1.6583952"
"044b8ab9e7bc8d62","-38.56854","-12.555283","-38.568882","-12.55503","167.32236","2.966891411787439","2.0029854774475098","Ruim","1.7226105"
"044b8ab9e7bc8d62","-38.568882","-12.55503","-38.569228","-12.554773","169.68694","3.6125558665741524","1.6972464323043823","Média","1.5862081"
"044b8ab9e7bc8d62","-38.569228","-12.554773","-38.569579","-12.554512","172.35228","0.7597984693552053","1.83808171749115","Boa","1.4983608"
"044b8ab9e7bc8d62","-38.569579","-12.554512","-38.569935","-12.554249","174.1384","2.942666083729032","1.8970284461975098","Boa","1.4733695"
"044b8ab9e7bc8d62","-38.569935","-12.554249","-38.570288","-12.553986","173.54912","2.3933802845106973","1.9566493034362793","Boa","1.4891809"
"044b8ab9e7bc8d62","-38.570288","-12.553986","-38.570639","-12.553726","171.94585","5.293459405662668","2.310394763946533","Média","1.582536"
"044b8ab9e7bc8d62","-38.570639","-12.553726","-38.570987","-12.553468","170.36324","4.546937689898163","2.173060655593872","Boa","1.5582677"
"044b8ab9e7bc8d62","-38.570987","-12.553468","-38.571331","-12.553213","168.46233","1.6431101076194332","1.9641119241714478","Média","1.6792458"
"044b8ab9e7bc8d62","-38.571331","-12.553213","-38.571675","-12.552958","168.51903","1.7657195083418677","1.8326867818832397","Ruim","1.7393159"
"044b8ab9e7bc8d62","-38.571675","-12.552958","-38.57202","-12.552702","169.33604","5.4430436900398815","1.8901463747024536","Média","1.6512072"
"044b8ab9e7bc8d62","-38.57202","-12.552702","-38.572365","-12.552447","168.89963","11.413859612147249","1.6430364847183228","Boa","1.5321677"
"044b8ab9e7bc8d62","-38.572365","-12.552447","-38.572706","-12.552193","167.55333","1.0426517972726959","1.5135821104049683","Média","1.550339"
"044b8ab9e7bc8d62","-38.572706","-12.552193","-38.573046","-12.551941","166.59238","1.6435387171633704","2.1399130821228027","Boa","1.5323967"
"044b8ab9e7bc8d62","-38.573046","-12.551941","-38.573386","-12.551689","166.64542","5.20816806884708","1.8464789390563965","Média","1.656321"
"044b8ab9e7bc8d62","-38.573386","-12.551689","-38.573726","-12.551437","166.70633","1.7971218114499508","1.976607084274292","Média","1.6313229"
"044b8ab9e7bc8d62","-38.573726","-12.551437","-38.574065","-12.551186","166.08623","3.9044994805670914","1.8784817457199097","Média","1.6871431"
"044b8ab9e7bc8d62","-38.574065","-12.551186","-38.574399","-12.550938","163.52568","0.6201469348156293","1.7794122695922852","Ruim","1.7432971"
"044b8ab9e7bc8d62","-38.574399","-12.550938","-38.574726","-12.550696","160.5165","4.10396347047074","1.5861146450042725","Média","1.6812984"
"044b8ab9e7bc8d62","-38.574726","-12.550696","-38.575051","-12.550455","159.32921","2.0607792444347863","2.3110127449035645","Excelente","1.8262981"
"044b8ab9e7bc8d62","-38.575051","-12.550455","-38.575378","-12.550212","160.18326","8.307749036863905","4.855175495147705","Média","1.6955961"
"044b8ab9e7bc8d62","-38.575378","-12.550212","-38.575706","-12.549969","160.99217","1.6458627516259834","3.9240455627441406","Ruim","1.826085"
"044b8ab9e7bc8d62","-38.575706","-12.549969","-38.576032","-12.549727","160.24316","2.595770848156649","3.1657204627990723","Ruim","1.7376655"
"044b8ab9e7bc8d62","-38.576032","-12.549727","-38.576356","-12.549487","158.68843","1.8312021991578205","3.5152587890625","Excelente","1.808692"
"044b8ab9e7bc8d62","-38.576356","-12.549487","-38.576676","-12.54925","156.60448","9.40691975630218","4.450814247131348","Excelente","1.5366997"
"044b8ab9e7bc8d62","-38.576676","-12.54925","-38.576991","-12.549016","154.12321","5.500643146889079","3.924582004547119","Excelente","1.510243"
